,code,concatsize,organic?,concatprod,RRP?,brand,j,price,,,#VALUE!,case size,unit size,unit,VAT code
1,671795,12x275ml,,Cherrytree Cola   ,1.30,Fentimans,,9.75,V,1.95,5029396738736,12,275,ml,2
1,671802,12x275ml,,Curiosity Cola - sml   ,1.30,Fentimans,,9.75,V,1.95,5029396322782,12,275,ml,2
1,671803,12x275ml,,Dandelion & Burdock - sml   ,1.30,Fentimans,,9.75,V,1.95,5029396212359,12,275,ml,2
1,671805,12x275ml,,Traditional Ginger Beer - sml   ,1.30,Fentimans,,9.75,V,1.95,5029396222334,12,275,ml,2
1,671807,12x275ml,,Rose Lemonade - sml   ,1.35,Fentimans,,10.15,V,2.03,5029396738576,12,275,ml,2
1,671810,12x275ml,,Victorian Lemonade   ,1.30,Fentimans,,9.75,V,1.95,5029396222341,12,275,ml,2
1,671815,12x275ml,,Mandarin Seville Orange Jigger   ,1.30,Fentimans,,9.75,V,1.95,5029396322775,12,275,ml,2
1,671816,12x275ml,,Wild English Elderflower   ,1.35,Fentimans,,10.15,V,2.03,5029396739078,12,275,ml,2
1,671817,12x275ml,,Lemon Shandy - beer & lemonade    ,1.30,Fentimans,,9.75,V,1.95,5029396205436,12,275,ml,2
1,671818,8x750ml,,Cola - large   ,2.95,Fentimans,,14.75,V,2.95,5029396738569,8,750,ml,2
1,671820,8x750ml,,Dandelion & Burdock - large   ,2.95,Fentimans,,14.75,V,2.95,5029396738828,8,750,ml,2
1,671825,8x750ml,,Rose Lemonade - large   ,2.95,Fentimans,,14.75,V,2.95,5029396738767,8,750,ml,2
1,671830,8x750ml,,Traditional Ginger Beer - large   ,2.95,Fentimans,,14.75,V,2.95,5029396738811,8,750,ml,2
1,671917,6x4x200ml,,Original Tonic Water - Mixer    ,3.45,Fentimans,,12.95,V,2.59,5029396738668,6,4x200,ml,2
1,671960,6x17bgs,organic,Tao Tea Ginseng   ,2.39,Yogi Tea,,10.75,,0,4012824501126,6,17,bgs,0
1,672005,6x750ml,,Big Tom - large bottles   ,2.85,James White,,10.70,V,2.14,5020934400023,6,750,ml,2
1,672010,24x250ml,,Big Tom - small bottles   ,1.20,James White,,18.00,V,3.6,5020934402522,24,250,ml,2
1,673905,6x750ml,,Gran Steads Ginger Dark & Mellow   ,3.89,Gran Steads,,14.60,V,2.92,5060109510003,6,750,ml,2
1,673906,6x750ml,,Gran Steads Spiced Ginger Punch   ,3.89,Gran Steads,,14.60,V,2.92,5060109510379,6,750,ml,2
1,673907,6x750ml,,Gran Steads Light & Fiery Ginger - reduced sugar   ,3.89,Gran Steads,,14.60,V,2.92,5060109510171,6,750,ml,2
1,673910,12x750ml,,Still Lemonade - lge   ,2.09,Gran Steads,,15.70,V,3.14,5060109510027,12,750,ml,2
1,673920,12x750ml,,Still Lemonade with a Zing of Ginger - lge   ,2.09,Gran Steads,,15.70,V,3.14,5060109510133,12,750,ml,2
1,675307,6x1l,,Pomegranate PurePlus - Juice Drink   ,1.85,Pomegreat,,6.95,V,1.39,5060070660028,6,1,l,2
1,675805,6x360ml,,Apple Juice Concentrate   ,3.99,Rocks,,14.95,V,2.99,5060132280584,6,360,ml,2
1,675807,6x360ml,,Apple & Blackcurrant Concentrate   ,4.99,Rocks,,18.70,V,3.74,5060132280560,6,360,ml,2
1,675810,6x360ml,,Pear Juice Concentrate   ,4.99,Rocks,,18.70,V,3.74,5060132280607,6,360,ml,2
1,675995,8x1l,,Blueberry Juice Drink   ,1.55,Stute,,7.75,V,1.55,4006424214531,8,1,l,2
1,676002,8x1l,,Apple Juice   ,1.65,Stute,,8.25,V,1.65,4006424185541,8,1,l,2
1,676003,8x1l,,Cranberry Juice Drink   ,1.43,Stute,,7.15,V,1.43,4006424185558,8,1,l,2
1,676005,8x1l,,Orange Juice   ,1.65,Stute,,8.25,V,1.65,4006424185596,8,1,l,2
1,676010,8x1l,,Red Grape Juice   ,1.90,Stute,,9.50,V,1.9,4006424185619,8,1,l,2
1,676015,8x1l,,White Grape Juice   ,1.90,Stute,,9.50,V,1.9,4006424185626,8,1,l,2
1,676020,35x250ml,,Apple Juice - (7x5x250ml)   ,0.53,Stute,,11.65,V,2.33,4006424089245,35,250,ml,2
1,676022,35x250ml,,Cranberry Juice Drink - (7x5x250ml)   ,0.53,Stute,,11.65,V,2.33,4006424010263,35,250,ml,2
1,676025,35x250ml,,Orange Juice - (7x5x250ml)   ,0.53,Stute,,11.65,V,2.33,4006424089306,35,250,ml,2
1,691550,24x330ml,,Fair Trade Cola - cans   ,0.55,Ubuntu,,8.30,V,1.66,5060155610146,24,330,ml,2
1,691575,24x330ml,organic,Cola - cans   ,0.99,Whole Earth,,14.85,V,2.97,5011835101782,24,330,ml,2
1,691577,24x330ml,organic,Elderflower - cans   ,0.99,Whole Earth,,14.85,V,2.97,5011835102765,24,330,ml,2
1,691580,24x330ml,organic,Lemonade - can   ,0.99,Whole Earth,,14.85,V,2.97,5011835102161,24,330,ml,2
1,691582,24x330ml,organic,Ginger - cans   ,0.99,Whole Earth,,14.85,V,2.97,5011835102772,24,330,ml,2
1,691595,24x330ml,organic,Cranberry - cans   ,0.99,Whole Earth,,14.85,V,2.97,5011835102260,24,330,ml,2
1,702355,24x500ml,,Still Mineral Water - in carton   ,0.99,Aquapax,,14.00,V,2.8,5060148790022,24,500,ml,2
1,702360,10p,,Aquapax Point Of Sale Leaflets - foc   ,,Aquapax,,,,0,,,10,p,0
1,702363,1p,,Aquapax Shelf Wobbler   ,,Aquapax,,,,0,,,1,p,0
1,702405,24x500ml,,Life Still Water - small   ,0.40,Life,,6.05,V,1.21,5060128840006,24,500,ml,2
1,702407,12x1.5l,,Life Still Water - 1.5 litre   ,0.95,Life,,7.10,V,1.42,5060128840020,12,1.5,l,2
1,702408,6x2l,,Life Still Water - 2 litre   ,0.95,Life,,3.55,V,0.71,5060128840547,6,2,l,2
1,702410,24x500ml,,Life Sparkling Water - small    ,0.40,Life,,6.05,V,1.21,5060128840051,24,500,ml,2
1,702415,12x1.5l,,Life Sparkling Water  - large   ,0.95,Life,,7.10,V,1.42,5060128840235,12,1.5,l,2
1,702420,12x750ml,,Glass Bottles Life Still Water    ,1.19,Life,,8.95,V,1.79,5060128840389,12,750,ml,2
1,702425,12x750ml,,Glass Bottles Life Sparkling Water     ,1.19,Life,,8.95,V,1.79,5060128840372,12,750,ml,2
1,721005,12x1l,organic,Rice Dream Original - lge   ,1.90,Hain,,17.10,,0,84253333108,12,1,l,0
1,721010,12x1l,organic,Vanilla Rice Dream   ,2.10,Hain,,18.90,,0,84253333115,12,1,l,0
1,721012,12x1l,,Rice Dream Calcium Enriched - lge   ,1.90,Hain,,17.10,,0,84253333122,12,1,l,0
1,721015,12x1l,,Rice Dream - Almond Hazelnut + calcium   ,2.10,Hain,,18.90,,0,5425000197157,12,1,l,0
1,721055,12x250ml,organic,Banana Flavoured Milk   ,0.98,Daioni,,8.80,,0,5029674000241,12,250,ml,0
1,721057,12x250ml,organic,Chocolate Flavoured Milk   ,0.98,Daioni,,8.80,,0,5029674000258,12,250,ml,0
1,721060,12x250ml,organic,Strawberry Flavoured Milk   ,0.98,Daioni,,8.80,,0,5029674000265,12,250,ml,0
1,721085,25kg,organic,Milk Powder - 26% fat   ,,Do-It,,185.00,,0,,,25,kg,0
1,721105,12x1l,organic,Coco Milk - coconut milk for drinking   ,2.39,Dr Martins,,21.50,,0,,12,1,l,0
1,721235,6x1l,organic,Natural Almond Drink - no added sugar   ,3.49,Ecomil,,15.70,,0,8428532230061,6,1,l,0
1,721245,6x1l,organic,Almond Drink - lge - +agave syrup   ,3.49,Ecomil,,15.70,,0,8428532230016,6,1,l,0
1,721249,6x1l,organic,Calcium Enriched Nature Almond Drink - nas   ,3.49,Ecomil,,15.70,,0,8428532230085,6,1,l,0
1,721250,6x1l,organic,Coconut Milk - Original with agave   ,3.49,Ecomil,,15.70,,0,8428532121420,6,1,l,0
1,721252,6x1l,organic,Coconut Milk - Nature sugar-free   ,3.49,Ecomil,,15.70,,0,8428532121437,6,1,l,0
1,721254,6x1l,organic,Hazelnut Drink - Nature - sugar-free   ,3.89,Ecomil,,17.50,,0,8428532230146,6,1,l,0
1,721256,6x1l,organic,Hemp Drink    ,3.49,Ecomil,,15.70,,0,8428532230115,6,1,l,0
1,721257,6x1l,organic,Quinoa Drink   ,3.49,Ecomil,,15.70,,0,8428532210063,6,1,l,0
1,721260,1x400g,organic,Almond Drink Powder - Instant   ,14.95,Ecomil,,11.20,,0,8428532160313,1,400,g,0
1,721270,1x400g,organic,Soya/Calcium Drink Powder - Instant   ,12.95,Ecomil,,9.70,,0,8428532121338,1,400,g,0
1,722215,12x1l,organic,Soya alternative to milk    ,1.89,granoVita,,17.05,,0,5022569080229,12,1,l,0
1,723005,12x100g,,Custard Powder - all natural   ,1.12,Just Wholefoods,,10.10,,0,5022775000110,12,100,g,0
1,723007,10x25g,,VegeSet - alternative to gelatine   ,1.79,Just Wholefoods,,13.45,,0,5022775000622,10,25,g,0
1,723010,12x85g,,Lemon Jelly Crystals - with sugar   ,1.09,Just Wholefoods,,9.80,,0,5022775000233,12,85,g,0
1,723015,12x85g,,Raspberry Jelly Crystals - with sugar   ,1.09,Just Wholefoods,,9.80,,0,5022775000240,12,85,g,0
1,723020,12x85g,,Strawberry Jelly Crystals - with sugar   ,1.09,Just Wholefoods,,9.80,,0,5022775000219,12,85,g,0
1,723025,12x85g,,Tropical Jelly Crystals - with sugar   ,1.09,Just Wholefoods,,9.80,,0,5022775000226,12,85,g,0
1,723205,6x1l,,Original Coconut alternative to milk + Calcium - lge   ,1.69,Koko,,7.60,,0,5060100600208,6,1,l,0
1,723210,8x3x250ml,,Original Coconut alternative to milk + Calcium - small   ,1.89,Koko,,11.35,,0,5060100600239,8,3x250,ml,0
1,723212,12x1l,,Light Coconut alternative to milk   ,1.69,Koko,,15.20,,0,5060100601304,12,1,l,0
1,723215,12x1l,,Chocolate Coconut alternative to milk + Calcium - lge   ,1.99,Koko,,17.90,,0,5060100600253,12,1,l,0
1,723217,8x3x250ml,,Chocolate Coconut alternative to milk + Calcium - small   ,1.99,Koko,,11.95,,0,5060100600227,8,3x250,ml,0
1,723220,8x3x250ml,,Strawberry Coconut alternative to milk + Calcium   ,1.99,Koko,,11.95,,0,5060100600338,8,3x250,ml,0
1,723495,12x1l,organic,"Rice, Hazel & Almond Drink   ",2.75,Lima,,24.75,,0,5411788041164,12,1,l,0
1,723497,24x200ml,organic,"Rice, Hazel & Almond Drink   ",0.82,Lima,,14.70,,0,5411788042352,24,200,ml,0
1,723513,24x200ml,organic,Rev Riz Choco Drink   ,0.82,Lima,,14.70,,0,5411788043250,24,200,ml,0
1,724002,6x1l,organic,Soya Drink    ,2.27,Plamil,,10.20,,0,5013092002932,6,1,l,0
1,724440,12x1l,organic,Unsweetened Almond Drink    ,2.07,Provamel,r,18.65,,0,5411188114581,12,1,l,0
1,724441,12x500ml,organic,Cashew Drink - unsweetened   ,1.35,Provamel,r,12.15,,0,5411188119470,12,500,ml,0
1,724442,24x200ml,organic,Almond Drink - agave sweetened   ,0.79,Provamel,,14.20,,0,5411188111092,24,200,ml,0
1,724445,12x1l,organic,Coconut & Rice Drink - lge - unsweetened   ,1.75,Provamel,r,15.75,,0,5411188112501,12,1,l,0
1,724447,24x200ml,organic,Coconut & Rice Drink - sml - unsweetened   ,0.69,Provamel,,12.40,,0,5411188114505,24,200,ml,0
1,724449,12x500ml,organic,Hazelnut Drink - sweetened   ,1.35,Provamel,r,12.15,,0,5411188121473,12,500,ml,0
1,724565,12x1l,organic,Almond Drink - agave sweetened   ,2.06,Provamel,r,18.55,,0,5411188109235,12,1,l,0
1,724567,8x1l,organic,Oat Drink   ,1.32,Provamel,r,7.90,,0,5411188083214,8,1,l,0
1,724568,12x1l,organic,Rice Drink   ,1.69,Provamel,,15.20,,0,5411188300359,12,1,l,0
1,724569,12x500ml,organic,Macadamia Drink - sweetened   ,1.35,Provamel,r,12.15,,0,5411188119562,12,500,ml,0
1,724572,8x1l,organic,Rice Drink with calcium   ,1.69,Provamel,,10.15,,0,5411188109198,8,1,l,0
1,724587,6x1l,organic,Ultimate Almond - pure almond drink    ,3.27,Rude Health,r,14.70,,0,5060120283061,6,1,l,0
1,724589,10x250ml,organic,Almond Drink - with rice - small - NEW!   ,1.27,Rude Health,r,9.55,,0,5060120283856,10,250,ml,0
1,724590,6x1l,organic,Almond Drink - with rice - Large   ,2.11,Rude Health,r,9.50,,0,5060120282019,6,1,l,0
1,724591,6x1l,organic,Cashew Drink    ,2.96,Rude Health,r,13.30,,0,5060120283184,6,1,l,0
1,724592,6x1l,organic,Brown Rice Drink    ,1.94,Rude Health,r,8.75,,0,5060120281999,6,1,l,0
1,724593,6x1l,organic,Coconut Drink   ,2.53,Rude Health,r,11.40,,0,5060120282354,6,1,l,0
1,724594,6x1l,organic,Hazelnut Drink   ,2.53,Rude Health,r,11.40,,0,5060120281616,6,1,l,0
1,724595,6x1l,organic,"Oat Drink (not ""Smoothie Oats"")   ",1.94,Rude Health,r,8.75,,0,5060120281975,6,1,l,0
1,724605,6x1l,organic,Soya alternative to milk   ,1.35,Sojade,,6.05,,0,3273227080156,6,1,l,0
1,724610,6x1l,organic,Soya + Apple Juice & Calcium   ,1.56,Sojade,,7.00,,0,3273227080248,6,1,l,0
1,724615,6x1l,organic,Soya + Vanilla & Calcium   ,1.75,Sojade,,7.85,,0,3273227080279,6,1,l,0
1,724617,6x1l,organic,Chocolate Soya Drink    ,2.05,Sojade,,9.20,,0,3273227080419,6,1,l,0
1,724620,24x200ml,organic,Sojade Cuisine - Soya Cream   ,0.89,Sojade,,16.10,,0,3273227088213,24,200,ml,0
1,724660,6x1l,organic,Rice Drink - with calcium   ,1.55,Sojade,,6.95,,0,3273220178003,6,1,l,0
1,724661,8x3x200ml,organic,Rice Cuisine - rice cream    ,3.73,Sojade,,22.35,,0,3273220178201,8,3x200,ml,0
1,724805,12x1l,organic,Unsweetened Natural Soya Drink     ,1.54,Provamel,,13.90,,0,5411188109747,12,1,l,0
1,724810,16x500ml,organic,Natural Soya Drink - Unsweetened - sml    ,0.99,Provamel,,11.90,,0,5411188513490,16,500,ml,0
1,724812,8x1l,,Soya Drink Calcium Vitamins (+ajc)    ,1.45,Provamel,,8.70,,0,5411188109778,8,1,l,0
1,724813,15x250ml,organic,Soya Drink Calcium (+ajc) - sml    ,0.50,Provamel,,5.65,,0,5411188105985,15,250,ml,0
1,724815,12x1l,organic,Soya Drink Calcium (+ajc) - lge    ,1.54,Provamel,,13.90,,0,5411188109846,12,1,l,0
1,724830,8x1l,organic,Chocolate Soya Drink   ,1.75,Provamel,,10.50,,0,5411188102915,8,1,l,0
1,724835,8x1l,organic,Vanilla Soya Drink   ,1.75,Provamel,,10.50,,0,5411188080091,8,1,l,0
1,724841,15x250ml,organic,Banana Soya Shake   ,0.56,Provamel,,6.35,,0,5411188095545,15,250,ml,0
1,724846,15x250ml,organic,Chocolate Soya Shake   ,0.56,Provamel,,6.35,,0,5411188092612,15,250,ml,0
1,724851,15x250ml,organic,Strawberry Soya Shake   ,0.56,Provamel,,6.35,,0,5411188092636,15,250,ml,0
1,724856,15x250ml,organic,Vanilla Soya Shake   ,0.56,Provamel,,6.35,,0,5411188092629,15,250,ml,0
1,724910,16x525g,organic,Vanilla Custard - tetra   ,1.35,Provamel,,16.20,,0,5411188511342,16,525,g,0
1,724915,6x4x125g,organic,Caramel Dessert Pots   ,1.75,Provamel,,7.85,,0,5411188091431,6,4x125,g,0
1,724922,6x4x125g,organic,Chocolate Soya Pots    ,1.75,Provamel,,7.85,,0,5411188108368,6,4x125,g,0
1,724923,6x4x125g,organic,Coconut Chocolate Soya Pots    ,1.99,Provamel,,8.95,,0,5411188119623,6,4x125,g,0
1,724932,6x4x125g,organic,Vanilla Soya Pots    ,1.75,Provamel,,7.85,,0,5411188108382,6,4x125,g,0
1,724935,15x250ml,organic,Soya alternative to single cream   ,0.99,Provamel,,11.15,,0,5411188081487,15,250,ml,0
1,724960,12x250ml,organic,Banana Coconut Mylk - New!   ,1.19,Rebel Kitchen,,10.75,,0,5060376690569,12,250,ml,0
1,724962,12x250ml,organic,Chocolate Coconut Mylk  - New!   ,1.19,Rebel Kitchen,,10.75,,0,5060376690552,12,250,ml,0
1,724965,12x250ml,organic,Orange Chocolate Coconut Mylk - New!   ,1.19,Rebel Kitchen,,10.75,,0,5060376690576,12,250,ml,0
1,724977,12x330ml,organic,Chai Coconut Mylk    ,1.89,Rebel Kitchen,,15.80,,0,5060376690231,12,330,ml,0
1,724980,12x330ml,organic,Chocolate Coconut Mylk    ,1.89,Rebel Kitchen,,15.80,,0,5060376690217,12,330,ml,0
1,724982,12x330ml,organic,Coffee Coconut Mylk    ,1.89,Rebel Kitchen,,15.80,,0,5060376690446,12,330,ml,0
1,724985,12x330ml,organic,Matcha Green Tea Coconut Mylk    ,1.89,Rebel Kitchen,,15.80,,0,5060376690255,12,330,ml,0
1,725710,6x1l,organic,Oat Drink   ,1.65,Oatly,,7.45,,0,7394376123337,6,1,l,0
1,725712,6x1l,,Oat Drink Enriched (calcium & vitamins)   ,1.65,Oatly,,7.45,,0,7394376614545,6,1,l,0
1,725713,6x1l,,Chocolate Oat Drink with calcium & vitamins   ,1.96,Oatly,,8.80,,0,7394376614552,6,1,l,0
1,725714,6x1l,,Foamable Oatly Oat Drink - barista-style    ,1.99,Oatly,,8.95,,0,7394376616228,6,1,l,0
1,725715,18x250ml,organic,Oatly (dairy-free alt. to) Cream   ,1.05,Oatly,,14.05,,0,7394376614699,18,250,ml,0
1,726505,6x1l,,Bonsoy    ,3.49,Bonsoy,,15.70,,0,9312336049013,6,1,l,0
1,726605,12x1l,,Original Good Hemp alternative to milk   ,1.99,Braham & Murray,,17.90,,0,5060076100658,12,1,l,0
1,726607,12x1l,,Unsweetened Good Hemp alternative to milk   ,1.99,Braham & Murray,,17.90,,0,5060076101181,12,1,l,0
1,750105,16x75g,organic,Natural Corn Chips (sml)   ,1.17,Amaizin,,14.05,,0,8712153400010,16,75,g,0
1,750110,16x75g,organic,Chilli Corn Chips   ,1.17,Amaizin,,14.05,,0,8712153400027,16,75,g,0
1,750120,16x75g,organic,Paprika Corn Chips   ,1.17,Amaizin,,14.05,,0,8716099102045,16,75,g,0
1,750122,10x150g,organic,Natcho Corn Chips   ,2.05,Amaizin,,15.35,,0,8717496900081,10,150,g,0
1,750123,10x150g,organic,Family Bag Natural Corn Chips   ,1.58,Amaizin,,11.85,,0,8716099102007,10,150,g,0
1,750124,10x250g,organic,Extra Large Natural Corn Chips    ,2.15,Amaizin,,16.10,,0,8717496904041,10,250,g,0
1,750126,6x260g,organic,Salsa Chip-Dip - Hot    ,2.29,Amaizin,,10.30,,0,8717496015257,6,260,g,0
1,750131,6x260g,organic,Salsa Chip-Dip - Sweet    ,2.29,Amaizin,,10.30,,0,8717496015233,6,260,g,0
1,750132,14x100g,organic,Chilli Corn Rolls    ,1.39,Amaizin,,14.65,,0,8717496903709,14,100,g,0
1,750135,14x100g,organic,Tomato Corn Rolls    ,1.39,Amaizin,,14.65,,0,8717496903716,14,100,g,0
1,750192,14x100g,organic,"Palitos - chia,quinoa & rice twiggy snacks   ",2.29,BioFair,,24.05,,0,5032722312975,14,100,g,0
1,750195,12x125g,demeter,Sesame Pretzels   ,2.29,Biona,,20.60,,0,5032722313521,12,125,g,0
1,750275,15x35g,organic,Roasted Seeds & Soya    ,0.99,Clearspring ,,11.10,,0,5021554986256,15,35,g,0
1,750283,15x30g,organic,"Roasted Seeds, Soya & Cranberry    ",1.09,Clearspring ,,12.25,,0,5021554986317,15,30,g,0
1,750285,15x30g,organic,"Roasted Seeds, Soya & Goji Berry    ",1.19,Clearspring ,,13.35,,0,5021554988236,15,30,g,0
1,750287,15x30g,organic,Roasted Tamari Almonds   ,1.69,Clearspring ,,15.80,V,3.16,5021554986331,15,30,g,2
1,750290,15x30g,organic,Tamari Roasted Cashew Nuts   ,1.69,Clearspring ,,15.80,V,3.16,5021554988878,15,30,g,2
1,750295,15x30g,organic,Tamari Roasted Pumpkin Seeds   ,1.19,Clearspring ,,13.35,,0,5021554987567,15,30,g,0
1,750297,12x40g,organic,Whole Sesame Brown Rice Crackers   ,1.99,Clearspring,,17.90,,0,5021554988793,12,40,g,0
1,750298,12x40g,organic,Black Sesame Brown Rice Crackers   ,1.99,Clearspring,,17.90,,0,5021554988779,12,40,g,0
1,750305,15x30g,organic,Tamari Roasted Soya    ,0.99,Clearspring ,,11.10,,0,5021554000396,15,30,g,0
1,750310,15x30g,organic,Tamari Roasted Soya Tomato & Herb    ,0.99,Clearspring ,,11.10,,0,5021554000440,15,30,g,0
1,750315,15x30g,organic,Tamari Roasted Soya Chilli    ,0.99,Clearspring ,,11.10,,0,5021554000525,15,30,g,0
1,751185,10x135g,,Chilli & Lemon Hummus Chips - large    ,1.79,Eat Real,,12.00,,0,5026489483047,10,135,g,0
1,751187,10x135g,,Creamy Dill Hummus Chips - large    ,1.79,Eat Real,,12.00,,0,5026489483207,10,135,g,0
1,751190,10x135g,,Tomato & Basil Hummus Chips - large    ,1.79,Eat Real,,12.00,,0,5026489483030,10,135,g,0
1,751192,10x135g,,Sea Salt Hummus Chips - large    ,1.79,Eat Real,,12.00,,0,5026489483023,10,135,g,0
1,751205,12x45g,,Chilli & Lemon Hummus Chips   ,0.69,Eat Real,,5.55,,0,5026489483979,12,45,g,0
1,751207,12x45g,,Creamy Dill Hummus Chips   ,0.69,Eat Real,,5.55,,0,5026489483986,12,45,g,0
1,751210,12x45g,,Tomato & Basil Hummus Chips   ,0.69,Eat Real,,5.55,,0,5026489483962,12,45,g,0
1,751212,12x45g,,Sea Salt Hummus Chips   ,0.69,Eat Real,,5.55,,0,5026489483955,12,45,g,0
1,751220,12x40g,,Chilli & Lemon Lentil Chips   ,0.69,Eat Real,,5.55,,0,5026489484013,12,40,g,0
1,751222,12x40g,,Creamy Dill Lentil Chips   ,0.69,Eat Real,,5.55,,0,5026489484020,12,40,g,0
1,751225,12x40g,,Tomato & Basil Lentil Chips   ,0.69,Eat Real,,5.55,,0,5026489484006,12,40,g,0
1,751227,12x40g,,Sea Salt Lentil Chips   ,0.69,Eat Real,,5.55,,0,5026489483993,12,40,g,0
1,751235,10x113g,,Chilli & Lemon Lentil Chips - large    ,1.79,Eat Real,,12.00,,0,5026489483078,10,113,g,0
1,751237,10x113g,,Creamy Dill Lentil Chips - large    ,1.79,Eat Real,,12.00,,0,5026489483221,10,113,g,0
1,751240,10x113g,,Tomato & Basil Lentil Chips - large    ,1.79,Eat Real,,12.00,,0,5026489483061,10,113,g,0
1,751242,10x113g,,Sea Salt Lentil Chips - large    ,1.79,Eat Real,,12.00,,0,5026489483054,10,113,g,0
1,751250,10x80g,,Chilli & Lime Quinoa Chips    ,1.79,Eat Real,,12.00,,0,5026489487069,10,80,g,0
1,751252,10x80g,,Hot & Spicy Quinoa Chips    ,1.79,Eat Real,,12.00,,0,5026489487052,10,80,g,0
1,751255,10x80g,,Sour Cream & Chives Quinoa Chips    ,1.79,Eat Real,,12.00,,0,5026489487083,10,80,g,0
1,751257,10x80g,,Sundried Tomato & Roast Garlic Quinoa Chips    ,1.79,Eat Real,,12.00,,0,5026489487076,10,80,g,0
1,751259,10x80g,,Plain Quinoa Chips    ,1.79,Eat Real,,12.00,,0,5026489486932,10,80,g,0
1,751265,12x30g,,Chilli & Lime Quinoa Chips - small   ,0.69,Eat Real,,5.55,,0,5026489484761,12,30,g,0
1,751267,12x30g,,Hot & Spicy Quinoa Chips - small    ,0.69,Eat Real,,5.55,,0,5026489484754,12,30,g,0
1,751270,12x30g,,Sour Cream & Chives Quinoa Chips - small    ,0.69,Eat Real,,5.55,,0,5026489484785,12,30,g,0
1,751272,12x30g,,Sundried Tomato & Roast Garlic Quinoa Chips - small    ,0.69,Eat Real,,5.55,,0,5026489484778,12,30,g,0
1,751275,12x30g,,Plain Quinoa Chips    ,0.69,Eat Real,,5.55,,0,5026489486826,12,30,g,0
1,751276,12x113g,,Quinoa Puff White Cheddar - New!     ,1.55,Eat Real,r,10.40,v,2.08,5026489489841,12,113,g,2
1,751277,12x113g,,Quinoa Puff White Cheddar & Jalape–o - New!     ,1.55,Eat Real,r,10.40,v,2.08,5026489489858,12,113,g,2
1,751278,12x113g,,Quinoa & Kale Puff White Cheddar - New!     ,1.55,Eat Real,r,10.40,v,2.08,5026489489865,12,113,g,2
1,751279,12x113g,,Quinoa & Kale Puff White Cheddar & Jalape–o - New!     ,1.55,Eat Real,r,10.40,v,2.08,5026489489872,12,113,g,2
1,751284,12x45g,,Veggie Straws with Kale - small - New!   ,0.63,Eat Real,r,4.15,V,0.83,5026489492827,12,45,g,2
1,751285,12x113g,,Veggie Straws with Kale  - large   ,1.95,Eat Real,,13.05,V,2.61,5026489490892,12,113,g,2
1,752035,8kg,,Japanese Rice Crackers    ,,Infinity,,32.25,,0,,,8,kg,0
1,752075,3kg,organic,Bombay Mix   ,,Infinity,,7.45,,0,,,3,kg,0
1,752205,16x50g,organic,Corn Snack - Olive Oil      ,1.11,Fiorentini,,11.10,V,2.22,8002885002775,16,50,g,2
1,752210,16x50g,organic,Corn Snack - Rosemary      ,1.11,Fiorentini,,11.10,V,2.22,8002885002799,16,50,g,2
1,752220,16x40g,organic,Rice Snack - Olive Oil      ,1.11,Fiorentini,,11.10,V,2.22,8002885004441,16,40,g,2
1,752225,16x40g,organic,Rice Snack - Rosemary      ,1.11,Fiorentini,,11.10,V,2.22,8002885004632,16,40,g,2
1,752230,16x40g,organic,Rice Snack - Sweet Pepper      ,1.11,Fiorentini,,11.10,V,2.22,8002885004403,16,40,g,2
1,752280,24x22g,organic,22g Far Out Fajita Chickpea Puffs   ,1.05,Hippeas,,15.70,V,3.14,5060472690029,24,22,g,2
1,752282,24x22g,organic,22g In Herbs We Trust Chickpea Puffs   ,1.05,Hippeas,,15.70,V,3.14,5060472690036,24,22,g,2
1,752283,24x22g,organic,22g Pepper Power Chickpea Puffs   ,1.05,Hippeas,,15.70,V,3.14,5060472690012,24,22,g,2
1,752285,24x22g,organic,22g Sweet & Smokin Chickpea Puffs   ,1.05,Hippeas,,15.70,V,3.14,5060472690005,24,22,g,2
1,752287,10x110g,organic,110g Far Out Fajita Chickpea Puffs   ,2.39,Hippeas,,14.95,V,2.99,5060472690142,10,110,g,2
1,752288,10x110g,organic,110g In Herbs We Trust Chickpea Puffs   ,2.39,Hippeas,,14.95,V,2.99,5060472690159,10,110,g,2
1,752290,10x110g,organic,110g Pepper Power Chickpea Puffs   ,2.39,Hippeas,,14.95,V,2.99,5060472690135,10,110,g,2
1,752292,10x110g,organic,110g Sweet & Smokin Chickpea Puffs   ,2.39,Hippeas,,14.95,V,2.99,5060472690128,10,110,g,2
